Timestamp,Bid Close,Ask Close,sym,duration
2017.03.23D18:41:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D18:40:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:39:00.000000000,99.6484375,99.6640625,US5YT=RR,4.672
2017.03.23D18:37:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D18:36:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:35:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D18:34:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:33:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:32:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:31:00.000000000,99.6640625,99.6796875,US5YT=RR,4.672
2017.03.23D18:30:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D18:29:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D18:28:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:27:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:26:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:25:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:24:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:23:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:22:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D18:21:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D18:20:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:19:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:18:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D18:17:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:16:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:15:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D18:14:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:13:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D18:12:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D18:11:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:10:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D18:09:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D18:08:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D18:07:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D18:06:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D18:05:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D18:04:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D18:03:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D18:02:00.000000000,99.6015625,99.609375,US5YT=RR,4.672
2017.03.23D18:01:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D18:00:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D17:59:00.000000000,99.6015625,99.609375,US5YT=RR,4.672
2017.03.23D17:57:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D17:56:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D17:55:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D17:54:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D17:53:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D17:52:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D17:51:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D17:49:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D17:48:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D17:47:00.000000000,99.59375,99.6015625,US5YT=RR,4.672
2017.03.23D17:45:00.000000000,99.59375,99.6015625,US5YT=RR,4.672
2017.03.23D17:43:00.000000000,99.5859375,99.59375,US5YT=RR,4.672
2017.03.23D17:42:00.000000000,99.5859375,99.59375,US5YT=RR,4.672
2017.03.23D17:39:00.000000000,99.578125,99.5859375,US5YT=RR,4.672
2017.03.23D17:38:00.000000000,99.578125,99.5859375,US5YT=RR,4.672
2017.03.23D17:37:00.000000000,99.6015625,99.609375,US5YT=RR,4.672
2017.03.23D17:36:00.000000000,99.5859375,99.59375,US5YT=RR,4.672
2017.03.23D17:35:00.000000000,99.59375,99.6015625,US5YT=RR,4.672
2017.03.23D17:31:00.000000000,99.5859375,99.59375,US5YT=RR,4.672
2017.03.23D17:30:00.000000000,99.5859375,99.59375,US5YT=RR,4.672
2017.03.23D17:28:00.000000000,99.5703125,99.578125,US5YT=RR,4.672
2017.03.23D17:27:00.000000000,99.578125,99.5859375,US5YT=RR,4.672
2017.03.23D17:26:00.000000000,99.5703125,99.578125,US5YT=RR,4.672
2017.03.23D17:25:00.000000000,99.5703125,99.578125,US5YT=RR,4.672
2017.03.23D17:24:00.000000000,99.578125,99.5859375,US5YT=RR,4.672
2017.03.23D17:23:00.000000000,99.5703125,99.578125,US5YT=RR,4.672
2017.03.23D17:22:00.000000000,99.578125,99.5859375,US5YT=RR,4.672
2017.03.23D17:21:00.000000000,99.5625,99.5703125,US5YT=RR,4.672
2017.03.23D17:20:00.000000000,99.5546875,99.5625,US5YT=RR,4.672
2017.03.23D17:19:00.000000000,99.5625,99.5703125,US5YT=RR,4.672
2017.03.23D17:18:00.000000000,99.5703125,99.578125,US5YT=RR,4.672
2017.03.23D17:17:00.000000000,99.5625,99.5703125,US5YT=RR,4.672
2017.03.23D17:16:00.000000000,99.5703125,99.578125,US5YT=RR,4.672
2017.03.23D17:15:00.000000000,99.578125,99.5859375,US5YT=RR,4.672
2017.03.23D17:14:00.000000000,99.5859375,99.59375,US5YT=RR,4.672
2017.03.23D17:13:00.000000000,99.6015625,99.609375,US5YT=RR,4.672
2017.03.23D17:12:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D17:09:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D17:08:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D17:07:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D17:06:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D17:05:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D17:04:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D17:03:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D17:02:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D17:01:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D17:00:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D16:59:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D16:58:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:57:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:56:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:54:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:53:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:52:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:51:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:50:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:49:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:47:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:46:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:44:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:43:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D16:42:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D16:41:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D16:40:00.000000000,99.609375,99.6171875,US5YT=RR,4.672
2017.03.23D16:39:00.000000000,99.6015625,99.6171875,US5YT=RR,4.672
2017.03.23D16:38:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D16:37:00.000000000,99.6171875,99.625,US5YT=RR,4.672
2017.03.23D16:36:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D16:35:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:32:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:31:00.000000000,99.625,99.6328125,US5YT=RR,4.672
2017.03.23D16:30:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:29:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D16:28:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D16:27:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D16:25:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D16:24:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D16:22:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D16:21:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D16:20:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D16:19:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D16:18:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D16:17:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D16:16:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D16:15:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D16:14:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D16:13:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D16:11:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D16:10:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D16:09:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D16:08:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D16:07:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D16:06:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D16:05:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D16:04:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D16:03:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:59:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D15:58:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:57:00.000000000,99.6796875,99.6953125,US5YT=RR,4.672
2017.03.23D15:56:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D15:54:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D15:53:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:52:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:51:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:50:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:49:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D15:48:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:47:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D15:46:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:45:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D15:44:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:43:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D15:40:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:38:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:36:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:35:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D15:34:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:33:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D15:32:00.000000000,99.6875,99.703125,US5YT=RR,4.672
2017.03.23D15:31:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:30:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:29:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:28:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:27:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:25:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:24:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:23:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:22:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:21:00.000000000,99.7109375,99.71875,US5YT=RR,4.672
2017.03.23D15:19:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D15:18:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D15:17:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D15:16:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D15:15:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:14:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:13:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:12:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:11:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:10:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:09:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D15:08:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:07:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:06:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:05:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:04:00.000000000,99.6640625,99.6796875,US5YT=RR,4.672
2017.03.23D15:03:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D15:02:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D15:01:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D15:00:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D14:57:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D14:56:00.000000000,99.7109375,99.71875,US5YT=RR,4.672
2017.03.23D14:55:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D14:54:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D14:53:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D14:52:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D14:51:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D14:50:00.000000000,99.7421875,99.75,US5YT=RR,4.672
2017.03.23D14:49:00.000000000,99.7421875,99.75,US5YT=RR,4.672
2017.03.23D14:48:00.000000000,99.75,99.7578125,US5YT=RR,4.672
2017.03.23D14:47:00.000000000,99.75,99.7578125,US5YT=RR,4.672
2017.03.23D14:46:00.000000000,99.75,99.7578125,US5YT=RR,4.672
2017.03.23D14:45:00.000000000,99.75,99.7578125,US5YT=RR,4.672
2017.03.23D14:44:00.000000000,99.734375,99.7421875,US5YT=RR,4.672
2017.03.23D14:43:00.000000000,99.7421875,99.75,US5YT=RR,4.672
2017.03.23D14:42:00.000000000,99.7265625,99.7421875,US5YT=RR,4.672
2017.03.23D14:41:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D14:40:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D14:39:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D14:38:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D14:37:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D14:36:00.000000000,99.7578125,99.765625,US5YT=RR,4.672
2017.03.23D14:35:00.000000000,99.765625,99.7734375,US5YT=RR,4.672
2017.03.23D14:34:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:33:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:32:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:31:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:29:00.000000000,99.765625,99.7734375,US5YT=RR,4.672
2017.03.23D14:28:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:27:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:26:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:24:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:23:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:22:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:21:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:20:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:18:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:17:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:16:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:15:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:14:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:13:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:12:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:11:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:10:00.000000000,99.765625,99.7734375,US5YT=RR,4.672
2017.03.23D14:09:00.000000000,99.765625,99.7734375,US5YT=RR,4.672
2017.03.23D14:08:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:07:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:06:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:05:00.000000000,99.78125,99.7890625,US5YT=RR,4.672
2017.03.23D14:04:00.000000000,99.7890625,99.796875,US5YT=RR,4.672
2017.03.23D14:03:00.000000000,99.7734375,99.78125,US5YT=RR,4.672
2017.03.23D14:02:00.000000000,99.765625,99.7734375,US5YT=RR,4.672
2017.03.23D14:01:00.000000000,99.7578125,99.765625,US5YT=RR,4.672
2017.03.23D14:00:00.000000000,99.7578125,99.765625,US5YT=RR,4.672
2017.03.23D13:59:00.000000000,99.7421875,99.75,US5YT=RR,4.672
2017.03.23D13:58:00.000000000,99.7578125,99.765625,US5YT=RR,4.672
2017.03.23D13:57:00.000000000,99.75,99.7578125,US5YT=RR,4.672
2017.03.23D13:56:00.000000000,99.7421875,99.75,US5YT=RR,4.672
2017.03.23D13:55:00.000000000,99.734375,99.7421875,US5YT=RR,4.672
2017.03.23D13:54:00.000000000,99.734375,99.7421875,US5YT=RR,4.672
2017.03.23D13:53:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D13:52:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D13:51:00.000000000,99.734375,99.7421875,US5YT=RR,4.672
2017.03.23D13:50:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D13:49:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D13:48:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D13:47:00.000000000,99.734375,99.7421875,US5YT=RR,4.672
2017.03.23D13:46:00.000000000,99.7421875,99.75,US5YT=RR,4.672
2017.03.23D13:45:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D13:44:00.000000000,99.7265625,99.734375,US5YT=RR,4.672
2017.03.23D13:43:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D13:42:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D13:41:00.000000000,99.7109375,99.71875,US5YT=RR,4.672
2017.03.23D13:40:00.000000000,99.71875,99.7265625,US5YT=RR,4.672
2017.03.23D13:39:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D13:38:00.000000000,99.7109375,99.71875,US5YT=RR,4.672
2017.03.23D13:37:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D13:36:00.000000000,99.7109375,99.71875,US5YT=RR,4.672
2017.03.23D13:35:00.000000000,99.703125,99.7109375,US5YT=RR,4.672
2017.03.23D13:34:00.000000000,99.7109375,99.71875,US5YT=RR,4.672
2017.03.23D13:33:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D13:32:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D13:31:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D13:29:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D13:26:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D13:23:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D13:22:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D13:21:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D13:20:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D13:19:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D13:18:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D13:17:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D13:16:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D13:13:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D13:12:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D13:11:00.000000000,99.6328125,99.6484375,US5YT=RR,4.672
2017.03.23D13:10:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D13:09:00.000000000,99.6328125,99.640625,US5YT=RR,4.672
2017.03.23D13:08:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D13:07:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D13:06:00.000000000,99.640625,99.6484375,US5YT=RR,4.672
2017.03.23D13:03:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D13:02:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D13:00:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:56:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D12:52:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:51:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:48:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:43:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:42:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:38:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:37:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:36:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:34:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D12:33:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D12:29:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:27:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D12:25:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D12:24:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:21:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D12:20:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:16:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D12:12:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D12:10:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D12:06:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D12:04:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D12:01:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D12:00:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D11:59:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D11:58:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D11:57:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D11:56:00.000000000,99.65625,99.671875,US5YT=RR,4.672
2017.03.23D11:54:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D11:52:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D11:51:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D11:49:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D11:48:00.000000000,99.6484375,99.65625,US5YT=RR,4.672
2017.03.23D11:43:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D11:42:00.000000000,99.65625,99.671875,US5YT=RR,4.672
2017.03.23D11:41:00.000000000,99.65625,99.6640625,US5YT=RR,4.672
2017.03.23D11:40:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D11:39:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D11:38:00.000000000,99.6640625,99.671875,US5YT=RR,4.672
2017.03.23D11:37:00.000000000,99.6640625,99.6796875,US5YT=RR,4.672
2017.03.23D11:36:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:34:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:33:00.000000000,99.671875,99.6796875,US5YT=RR,4.672
2017.03.23D11:32:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:31:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D11:30:00.000000000,99.6953125,99.703125,US5YT=RR,4.672
2017.03.23D11:29:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D11:28:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:27:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D11:26:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:25:00.000000000,99.6875,99.6953125,US5YT=RR,4.672
2017.03.23D11:24:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:23:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
2017.03.23D11:22:00.000000000,99.6796875,99.6875,US5YT=RR,4.672
